Kodas,EAN,Likutis
5909073,5903407162393,15
5909071,5903407162386,15
5909072,5901691802568,15
5910083,5903407163352,15
5910084,5903407163345,15
775902,5903407021034,15
789437,5903407021188,15
774264,5901691812024,15
774262,5901691812017,1
774263,5901691812031,15
777894,5903407022079,15
786720,5903407022215,15
786719,5903407022949,15
777923,5903407024103,15
774073,5903407024134,1
5908538,5901691863941,1
5908540,5901691863965,1
5908539,5901691863958,0
5914430,5901691804746,15
5914225,5903407162560,15
5914180,5903407162584,15
777915,5903407024219,15
5909782,5901691854857,15
5909780,5901691854833,15
5909781,5901691854840,15
776535,5901691863996,15
5908233,5901691863989,15
5911280,5901691801967,15
5911283,5901691801974,15
5911281,5901691802766,15
5911282,5901691802773,15
5913037,5903407166322,15
5913038,5903407172613,15
774265,5903407024509,15
5911122,5901691898417,15
5911311,5901691898424,0
776063,5901691812062,15
774433,5901691812055,15
774434,5901691812048,15
5911793,5901691864573,15
5911794,5901691864580,15
789438,5901691854499,15
5910299,5901691854482,15
789439,5903407028101,15
774249,5903407028125,15
5912349,5903407170565,15
774298,5903407028170,15
778221,5903407028590,15
774277,5903407028903,15
774278,5903407028910,15
774141,5901691854536,15
5907427,5901691854543,15
5907328,5901691854345,15
5907329,5901691854352,15
5909901,5901691898967,15
5909900,5901691898943,5
5909902,5901691898950,15
5912075,5903407168067,15
5914515,5903407180472,0
5910261,5903407165684,15
5910264,5903407165691,15
774034,5903407217192,15
774038,5903407217208,15
774036,5903407217215,15
774037,5903407217222,15
774035,5903407217239,15
774039,5903407217246,15
5914812,5903407360591,5
5914813,5903407360607,1
5911428,5901691802728,0
5912076,5903407164373,0
774211,5903407224169,15
774209,5903407224176,15
774212,5903407224183,15
5911312,5903407224237,15
5911651,5903407164458,1
5911652,5903407164472,0
776117,5903407164502,15
5911798,5903407164526,15
5911313,5903407164557,5
5911315,5903407164571,15
5911807,5903407164601,5
5911811,5903407164625,15
5911494,5901691887718,0
5911495,5901691887725,15
5911496,5901691887732,15
5914714,5903407164939,5
5912610,5903407164946,15
5912611,5903407164953,15
5902722,5901691813953,15
5912919,5903407164991,15
5914284,5903407165004,15
5912564,5903407165011,15
779468,5903407226347,1
781480,5903407993430,15
781479,5903407993447,5
781486,5903407993454,15
781487,5903407993461,15
781485,5903407993478,15
781483,5903407993485,15
781488,5903407993492,5
781489,5903407993508,15
781490,5903407993515,15
781491,5903407993522,15
781492,5901691843820,15
781493,5901691843813,15
781497,5901691843844,15
781496,5901691843837,15
781495,5901691844155,1
787846,5901691849686,1
787845,5901691849679,1
787847,5901691849709,5
787848,5901691849716,1
787849,5901691849723,15
787852,5901691849747,5
787853,5901691849754,1
787595,5901691856042,5
787596,5901691856059,5
787597,5901691856066,15
787598,5901691856073,1
787599,5901691856080,5
787600,5901691856097,5
5909327,5901691886896,15
5909328,5901691886902,15
5909332,5901691886919,15
5909331,5901691886926,15
5909329,5901691886933,5
5909330,5901691886940,5
5910088,5901691899483,15
5910090,5901691899490,15
5910089,5901691899506,15
5912350,5903407166513,15
5912351,5903407166544,5
5912352,5903407166582,15
5910816,5903407167770,15
5910817,5903407167800,15
5910818,5903407167831,15
5910819,5903407167862,5
5910820,5903407167893,15
5910821,5903407167923,5
777708,5903407902524,1
786083,5901691851177,5
786084,5901691851160,0
786085,5901691833067,1
786088,5901691833074,1
5906946,5901691883116,1
5906945,5901691883093,5
5906944,5901691883079,1
5906949,5901691883192,15
5906948,5901691883178,5
5906947,5901691883154,5
5909993,5901691804371,5
5909994,5901691801950,5
790365,5901691862777,15
790376,5901691862807,15
5905774,5901691875135,15
5905773,5901691875142,15
782708,5903407031156,15
775944,5901691813069,15
775875,5901691813076,15
775945,5901691813083,15
5911429,5901691801578,15
774969,5901691801585,15
774419,5901691813090,1
774420,5901691813106,15
774421,5901691813113,15
5909784,5901691802872,15
5909783,5901691802858,15
783072,5901691850002,15
783073,5901691849990,15
5902811,5901691870130,5
5902812,5901691870147,15
5902813,5901691870154,15
5902814,5901691870161,15
5902819,5901691870178,15
5902820,5901691870185,15
5902901,5901691870192,15
5902821,5901691870208,15
5902815,5901691870215,15
5902816,5901691870222,15
5902817,5901691870239,15
5902818,5901691870246,15
5908242,5901691889392,5
5908241,5901691889408,15
5908240,5901691889415,15
5908237,5901691889422,15
5908238,5901691889439,15
5908239,5901691889446,15
5908235,5901691889453,15
5908234,5901691889460,15
5908236,5901691889477,15
5907908,5901691889514,0
5907909,5901691889507,15
5907912,5901691889538,0
5907913,5901691889521,15
5908064,5901691889576,15
5908062,5901691889569,15
5908066,5901691889583,15
5908067,5901691889590,5
5908068,5901691889606,15
5908069,5901691889613,15
5912810,5903407177441,15
5912811,5903407177434,15
5912353,5903407177427,15
5912812,5903407177410,15
5914186,5903407362519,15
5914189,5903407362526,5
5914190,5903407362977,15
5914191,5903407362984,15
5914196,5903407362991,15
5914192,5903407363004,5
5914193,5903407363011,15
5914194,5903407363028,15
774086,5901691813359,15
774087,5901691813366,15
774089,5901691813380,15
774090,5901691813397,15
774091,5901691813403,1
775057,5901691813137,15
775064,5901691813168,15
774028,5901691812932,15
774027,5901691812949,5
774026,5901691812956,15
774025,5901691812963,15
774024,5901691812970,15
774023,5901691812987,15
774020,5901691812994,15
774021,5901691813007,15
774022,5901691813014,15
774031,5903407352268,15
778087,5903407352282,5
781064,5901691844353,5
781065,5901691844360,5
781067,5901691844377,5
781066,5901691844384,15
780479,5901691844391,5
780480,5901691844407,15
780481,5901691844414,5
780482,5901691844421,15
5905200,5901691880641,5
5907410,5901691881648,1
5907409,5901691881655,5
5907412,5901691881662,5
5907411,5901691881679,1
5907414,5901691881693,1
5907413,5901691881686,1
5906952,5901691886261,15
5906950,5901691886278,15
5906953,5901691886285,15
5906951,5901691886292,15
5908965,5901691887930,0
5908964,5901691887923,15
5907727,5901691887992,5
5907729,5901691888005,1
5907728,5901691888012,15
5907730,5901691888029,5
5910071,5901691892415,1
5911950,5903407176499,0
5910072,5901691892422,0
5910073,5901691892439,0
5914630,5903407180656,15
5914631,5903407180663,15
5914632,5903407180670,15
775519,5901691812680,15
775606,5901691812697,5
775521,5901691812673,15
774120,5903407044071,15
5906611,5901691864801,1
5906612,5901691864788,15
5906613,5901691864795,5
5906614,5901691864818,15
5908755,5901691885691,15
5908757,5901691885707,15
5908756,5901691885714,15
5907731,5901691854666,15
5908358,5901691854635,15
5907902,5901691885752,1
5907903,5901691885769,0
5907901,5901691885806,0
5914431,5901691854659,15
5907905,5901691885844,0
5907906,5901691885851,15
5907907,5901691885868,15
781498,5903407044163,15
788226,5901691861398,15
788229,5901691861411,15
788227,5901691861602,15
774123,5901691811218,15
774447,5901691811201,15
774124,5901691811171,15
788521,5901691861497,5
788234,5901691861510,15
788232,5901691861633,5
787328,5903407422015,15
783071,5903407422022,15
774003,5901691807570,15
786634,5901691852501,5
783680,5901691850026,5
775622,5903407501017,1
775620,5903407501031,1
5914195,5903407167749,15
774250,5903407510002,15
779186,5903407510064,15
779185,5903407510071,15
777308,5901691816978,15
777309,5903407510101,15
780007,5903407903866,0
780006,5903407510231,5
780005,5903407903859,5
781872,5903407510255,5
781871,5901691846333,5
781869,5901691848368,1
781870,5903407510262,15
5907423,5901691876781,15
5907424,5901691876798,15
5907426,5901691876811,15
5907425,5901691876804,15
5912933,5901691880375,5
5912934,5901691880382,15
5912935,5901691880368,15
5910378,5901691890299,15
5910379,5901691890305,15
5907420,5901691879430,15
5907421,5901691879447,15
5907422,5901691879423,15
786553,5901691852433,1
5907417,5901691879386,15
5907418,5901691879379,15
5907419,5901691879393,5
5905974,5901691879355,15
5905975,5901691879348,15
5905976,5901691879331,15
5907415,5901691880412,15
5907416,5901691880429,15
779706,5903407515007,15
779707,5901691835320,15
776874,5903407560007,15
774106,5903407560052,15
789435,5903407560076,15
774126,5901691854864,15
5912654,5901691801851,1
5906746,5901691854871,15
5912653,5901691801844,15
774127,5903407560113,15
774076,5901691816879,15
774077,5903407560144,15
777906,5901691812772,0
777905,5901691812765,5
774111,5903407561066,15
5911292,5901691802667,5
5911293,5901691802674,15
779407,5903407561103,15
779408,5901691838178,0
779409,5903407561110,5
5911123,5901691802698,15
5911171,5901691802681,15
774072,5903407561226,15
780511,5903407561271,15
777907,5903407561318,1
5912936,5901691854932,1
5912937,5901691854956,15
5910883,5901691854963,15
5910884,5901691854994,15
774231,5903407561424,15
776013,5903407561455,15
775151,5903407561462,5
777304,5903407561523,15
777305,5901691828582,15
777307,5901691828605,15
779906,5901691839656,15
779907,5901691839663,15
774240,5903407561547,15
777914,5903407561592,15
779908,5903407561615,15
779909,5901691840140,15
780503,5903407564982,5
5911943,5901691890237,15
5911944,5901691890244,15
5912612,5901691802834,15
5912613,5901691802841,5
5910885,5903407165349,15
5911294,5903407165332,15
5911110,5903407165356,15
774079,5903407565170,15
774078,5903407565187,15
779198,5903407565217,15
783180,5903407565231,15
783181,5903407565156,5
783182,5903407565163,15
786567,5903407565804,15
5909563,5901691801639,15
5909564,5901691801646,15
5909565,5901691802896,5
774092,5903407566009,15
788733,5901691852754,15
788731,5901691852778,15
788732,5901691852785,15
5903139,5901691860858,15
5903140,5901691854161,15
788671,5901691860988,15
788672,5901691860971,15
788673,5901691860964,15
789362,5901691865921,1
789364,5901691865945,1
5902805,5901691869950,5
5902806,5901691869967,15
5902810,5901691869998,5
5902809,5901691870000,15
5902803,5901691870031,15
5902807,5901691870079,15
5902808,5901691870086,5
5903141,5901691870116,15
5911111,5901691893245,15
5912639,5901691893252,15
5910086,5901691899346,15
5910085,5901691899339,15
5910713,5901691899858,15
5912938,5903407162416,15
5912916,5903407162409,5
5910714,5901691801738,15
5911945,5903407166292,15
5911946,5903407166308,15
5914633,5903407363134,15
5914634,5903407363882,15
5914635,5903407363158,15
5908960,5901691864887,15
5908962,5901691864894,15
5908963,5901691864900,15
5909231,5901691864917,15
5909230,5901691864924,15
5909229,5901691864931,5
5910019,5901691801653,15
5910021,5901691801660,15
5910023,5901691801677,15
5911498,5901691864948,5
5911499,5901691864955,5
5911500,5901691864962,5
5910886,5901691864979,5
5910887,5901691864986,1
5910888,5901691864993,1
777239,5901691828551,0
777240,5903407595825,15
5909995,5901691801868,15
5909996,5901691801875,5
5909997,5901691801882,15
5909998,5901691801899,5
774279,5901691816503,15
775154,5901691816527,1
5912939,5901691866751,1
5912940,5901691866768,1
776188,5901691824423,15
776187,5903407680637,15
777595,5903407680712,15
777596,5903407680729,15
777597,5903407903156,15
778017,5903407680774,1
779178,5903407680798,5
778840,5903407680804,15
778838,5903407680811,15
778839,5903407680828,15
778837,5903407680835,1
778836,5903407680842,5
791344,5901691870710,15
791345,5901691870727,0
791347,5901691870741,5
791346,5901691870758,15
791342,5901691870673,15
791341,5901691870680,1
791339,5901691870697,1
791340,5901691870703,1
5907428,5901691882904,0
5910715,5903407167473,5
5910716,5903407167503,5
5910717,5903407167404,5
5910718,5903407167411,5
5910719,5903407167428,15
5910720,5903407167435,15
5911947,5903407167442,5
5911949,5903407167459,5
5910889,5901691890855,15
5910890,5901691890848,15
781477,5903407074085,15
773997,5903407700014,15
5911172,5901691803930,15
5912643,5903407175478,15
774006,5903407730011,15
774004,5903407730028,15
774005,5903407730035,15
5909629,5901691895102,5
777310,5903407740058,15
777896,5901691865006,15
777917,5903407740102,1
774256,5903407740119,0
5910381,5903407740157,0
777921,5903407740164,15
5910382,5903407740188,15
5908079,5901691885561,15
5908070,5901691885578,15
776404,5903407740256,15
786098,5901691852341,15
786101,5901691852334,15
786099,5901691852327,15
776865,5903407740515,15
776867,5903407740522,1
776866,5903407740539,5
5912354,5903407171111,15
5912355,5903407171104,15
5908157,5901691880498,1
5908156,5901691880504,5
5908158,5901691880511,5
774008,5903407780016,15
5909707,5901691895119,15
774007,5903407780023,15
5909708,5901691894136,15
5905014,5901691879041,15
5905012,5901691879058,15
5905013,5901691879065,15
5908754,5901691893269,15
5912483,5903407172293,15
5912484,5903407174952,15
5914443,5903407172521,5
5914444,5903407172538,15
5914445,5903407172545,15
5914446,5903407172552,15
5914447,5903407172569,15
5914448,5903407172576,15
5914449,5903407172583,15
5914450,5903407172590,1
5912644,5903407172606,15
5912645,5903407172651,15
5912646,5903407172668,15
5912647,5903407177700,15
774063,5903407785004,1
774971,5903407791012,15
5912648,5901691820661,15
776414,5903407791029,15
791204,5903407791036,5
780746,5903407791043,15
781868,5903407791067,0
786396,5901691852532,15
777909,5903407800011,15
781160,5903407800028,15
774230,5903407800035,15
780510,5903407993102,5
783422,5903407803012,1
783426,5903407803043,15
5903366,5901691871618,1
5910383,5901691873339,1
5903867,5901691873377,15
5905203,5901691873599,5
5905202,5901691873629,5
5905201,5901691873605,15
5905204,5901691873612,15
5905011,5901691872417,15
5905652,5901691872653,0
782481,5903407091150,15
782482,5901691839830,15
777918,5903407091198,15
5904069,5901691852570,0
5904068,5901691852563,0
5910891,5901691890251,15
5910892,5901691890268,15
775624,5901691820265,1
790829,5901691866478,15
5912614,0259016918977316,5
5913039,5903407162294,15
5913040,5903407162300,15
774251,5903407095011,0
5909903,5901691885370,15
5908971,5901691885387,15
5911277,5903407095981,15
5911278,5903407095998,15
5911279,5903407096001,15
774243,5903407098081,15
774241,5903407098098,15
774242,5903407098135,15
5902720,5901691869363,5
5902719,5901691869356,5
5914814,5903407360621,5
5906494,4007486630284,1
781676,,1
5909626,,0
5905399,5901761128451,0
5905400,5901761128468,0
5908281,5901761129670,5
5909272,5904722258747,0
5906502,5907672342269,15
5909181,5907672342276,5
5906503,5907672342283,5
5906504,5907672342290,0
5906507,5907672342320,15
5906515,5907672342344,5
5910239,5907672345307,1
5910240,5907672345314,5
5910241,5907672345321,1
5910242,5907672345338,15
5910238,5907672345345,5
5913025,5907672346427,15
5913022,5907672346434,0
5913024,5907672346441,15
5913026,5907672346458,5
5913021,5907672346465,15
5913020,5907672346472,15
5913023,5907672346489,1
777939,5907672329949,1
5906573,5907672342498,5
5906572,5907672342504,5
5906567,5907672342511,15
5906565,5907672342566,15
5914305,5907672345215,5
5910234,5907672345222,5
5910233,5907672345239,5
5910235,5907672345246,5
5910236,5907672345253,5
5910237,5907672345260,15
5910232,5907672345277,5
5913158,5907672346496,5
5913002,5907672346502,5
5913001,5907672346519,1
5912998,5907672346526,5
5912999,5907672346533,5
5913000,5907672346540,5
5906517,5907672342597,1
5906518,5907672342603,5
5906520,5907672342627,1
5910602,5907672345376,1
5910603,5907672345383,1
5910604,5907672345390,1
5910605,5907672345406,1
5910606,5907672345413,1
5910607,5907672345420,1
5912993,5907672346557,1
5912996,5907672346564,15
5912994,5907672346571,1
5912992,5907672346588,1
786694,5907672336886,1
5907613,5907672341880,5
5905839,5907672341897,1
5905817,5907672341903,5
5905818,5907672341910,1
5905819,5907672341927,1
5905838,5907672341934,1
5905841,5907672341941,1
5905834,5907672341958,5
5910229,5907672345178,1
5910230,5907672345185,5
5910231,5907672345192,1
5910329,5907672345208,5
5913004,5907672346298,1
5913006,5907672346304,5
5913010,5907672346311,1
5913009,5907672346328,1
5913012,5907672346335,5
5913011,5907672346342,5
5905820,5907672341859,5
5905089,5907672341743,5
5905821,5907672341828,5
5905822,5907672341774,1
5905823,5907672341798,0
5906694,5907672341811,5
5905096,5907672341804,1
5905824,5907672341729,15
5910227,5907672345130,1
5910330,5907672345147,1
5910226,5907672345154,1
5910228,5907672345161,1
5913018,5907672346359,1
5913016,5907672346366,1
5913017,5907672346373,5
5913013,5907672346380,1
5913015,5907672346397,15
5913019,5907672346403,0
5913014,5907672346410,5
5906698,5907672342764,0
5910790,5907672345437,0
5910791,5907672345444,0
5910792,5907672345451,0
5910793,5907672345468,0
780862,5907672333038,15
780863,5907672333045,5
780865,5907672333052,5
780866,5907672333069,0
780867,5907672333076,15
5907533,5907672342634,5
5907531,5907672342658,5
5907527,5907672342665,5
5907526,5907672342702,5
5910586,5907672345475,5
5910786,5907672345482,15
5910787,5907672345499,15
5910794,5907672345505,15
5910795,5907672345512,15
5910796,5907672345529,15
5913072,5907672346595,15
5913067,5907672346601,5
5913068,5907672346618,5
5913071,5907672346625,5
5913066,5907672346632,15
5913070,5907672346649,15
5913069,5907672346656,15
5908058,5907672342375,1
5908059,5907672342382,1
5907517,5907672342429,1
5910431,5907672345536,1
5910433,5907672345543,1
5910435,5907672345550,1
5910438,5907672345567,15
5910440,5907672345574,1
5910441,5907672345581,1
788628,5907672337388,0
5908554,5907672342825,1
5907498,5907672342832,1
5907497,5907672342849,0
5907495,5907672342856,1
5907494,5907672342863,1
5907500,5907672342870,1
5907501,5907672342887,1
5910695,5907672345352,1
5910694,5907672345369,1
5906379,5907672342177,0
5906385,5907672342221,0
5914302,5907672347509,1
5906330,5907672341989,15
5907614,5907672342016,1
5906331,5907672342023,5
5906327,5907672342030,5
5906329,5907672342047,1
5906332,5907672342061,15
5914376,5907672347530,5
5914374,5907672347547,1
5914375,5907672347554,5
5914373,5907672347561,1
783684,5907672335728,15
783685,5907672335759,15
761122,5907672317656,15
780777,5907672328959,1
783417,5907672332079,1
781214,5907672332116,1
788651,5907672337777,1
788658,5907672337821,1
5906378,5907672347813,1
5906375,5907672347844,1
5906372,5907672347837,1
5906374,5907672347820,1
5914923,5907672347929,1
5914296,5907672347882,1
5914295,5907672347899,1
5914297,5907672347905,1
5914927,5907672347912,1
5906380,5907672348025,1
5906382,5907672348032,1
5906383,5907672347943,1
5906387,5907672347974,1
5914299,5907672347981,1
5914921,5907672347998,1
5914300,5907672348001,1
5914301,5907672348018,1
5911128,8058664169634,1
5906365,8003670768241,1
791015,8003670913771,5
789088,8058664143924,0
5907959,8058664144006,5
788965,8003670743651,15
5911127,8058664157105,1
5911146,8058664157112,1
5905418,8058664122462,15
788860,8058664009503,1
788908,8058664009916,1
788859,8058664009923,5
789093,8058664009510,5
5906356,8058664007615,1
789328,8058664129621,1
788858,8058664011506,5
788843,8058664011926,5
788856,8058664011933,5
788962,8058664061846,5
788961,8058664061853,5
788849,8058664031801,5
788850,8058664031818,15
791408,8058664144778,1
791385,8058664144785,1
791386,8058664144792,1
788839,8058664069972,1
788840,8058664069989,1
789322,8058664069996,1
791405,8058664144808,5
791406,8058664144815,1
791407,8058664144822,5
5912798,8058664180622,1
788841,8058664070015,0
5912799,8058664180639,5
5912464,8058664180646,15
5913719,8058664180653,1
5913720,8058664180660,1
5912803,8058664180677,1
5914078,8058664180684,1
5912465,8058664180691,15
788861,8058664022625,1
791695,8058664022687,5
791403,8058664121502,0
5912804,8058664180714,1
788847,8058664070121,0
5914552,8058664180738,5
788848,8058664070138,0
5914080,8058664180745,5
767799,8058664042913,1
5906364,8058664035342,1
782943,8058664129546,1
782944,8058664129553,1
782945,8058664129560,1
788930,8058664129539,1
788967,8058664129577,5
791388,8058664143382,0
788865,8003670918714,5
772211,8058664089789,1
772203,8058664062348,15
763319,8058664062355,1
782942,8058664069156,1
788786,8058664069958,0
5904982,8058664138777,5
788784,8058664070466,15
788785,8058664070473,15
5906268,8058664168514,1
789089,8058664080700,15
789090,8058664080717,15
789410,8058664087174,1
789071,8058664087181,5
5902686,8058664088072,1
782390,8058664097814,1
788818,8058664104659,1
5906267,8058664105526,1
780905,8058664131488,1
777592,8058664114658,1
779865,8058664111367,1
777593,8058664111381,15
777594,8058664111398,1
773647,8058664112463,1
779109,8058664118670,1
783544,8058664131112,1
788668,8058664119332,15
779110,8058664119547,1
778858,8058664119561,1
778859,8058664119578,1
782373,8058664122486,1
783604,8058664131334,1
780898,8058664124732,1
5911148,8058090045328,15
5911149,8058090045335,0
5912052,8058090045359,0
5904834,8058664127511,1
5904835,8058664127535,1
791387,8058664127764,1
5904175,8058664127771,5
5905615,8058664129331,0
789072,8058664133697,1
782524,8058664136018,5
782525,8058664143306,1
782526,8058664143313,5
782393,8058664136025,1
783541,8058664136513,1
783540,8058664136520,1
786160,8058664136537,15
787743,8058664147762,1
5905616,8058664138333,0
5905617,8058664138487,1
788966,8058664138715,15
787746,8058664138876,5
786182,8058664148851,1
787744,8058664141524,1
788372,8058664146253,15
787742,8058664141791,5
787880,8058664148608,1
5911147,8058664171835,5
5906352,8058664149261,5
5906151,8058664149278,5
5906350,8058664149285,5
5906351,8058664149292,5
5904997,8058664150045,1
789344,8058664150748,5
791383,8058664151936,0
790938,8058664152001,15
791259,8058664152025,1
5906265,8058664159789,5
5905000,8058664152865,1
5905360,8058664155798,0
5906992,8058664157723,15
781014,8058664158539,1
5906362,8058664158546,1
790629,8058664160563,5
790937,8058664160587,1
790936,8058664160594,5
5903762,8058664160754,1
5906687,8058664162413,15
5906270,8058664162451,1
5906849,8058664162468,15
5906353,8058664162741,1
5904985,8058664162406,1
5904986,8058664151394,1
5906354,8058664164318,1
5906359,8058664149346,5
5906361,8058664149377,5
5906345,8058664164752,1
5906346,8058664164769,5
5906347,8058664164776,1
5906141,8058664164820,15
5905049,8058664164837,5
5906142,8058664164875,1
5906153,8058664164882,5
5906847,8058664164905,5
5906357,8058664165858,15
5906358,8058664165865,5
5906154,8058664165872,5
5904837,8058664167784,0
5911129,8058664167456,0
5906152,8058664167494,15
5911150,6970392217109,1
5908071,8058664171323,5
5910698,8058664173747,5
5908544,8058664174614,0
5909947,8058664174683,15
5909948,8058664174690,15
5911130,8058664174706,0
5911131,8058664174713,15
5911132,8058664174720,5
5911133,8058664174737,15
5911134,8058664174744,15
5911135,8058664174751,5
5909950,8058664175529,0
5909949,8058664175536,1
5909952,8058664175543,1
5909951,8058664175765,1
788864,8058664175550,5
5911095,8058664175567,5
5914144,8058664178322,1
5914145,8058664178575,0
5914085,8058664178810,0
788853,8058664111084,5
788854,8058664111077,0
5914553,8058664179398,5
5912466,8058664179404,1
5912370,8058664179411,0
5912371,8058664179428,1
5912372,8058664179435,0
788808,8058664121939,15
788925,8058664121946,1
789923,8058664122172,1
789924,8058664122189,1
788810,8058664122035,1
5911126,8058664153923,5
5911085,8058664153978,5
5911087,8058664153985,5
788814,8058664122196,5
788815,8058664122202,15
788816,8058664122219,5
788817,8058664122226,0
787678,8058664143412,1
787679,8058664143429,0
789091,8058664143436,1
789092,8058664143443,15
788393,8058664143467,1
788399,8058664143474,5
788382,8058664143481,1
5905618,8003670978749,5
788782,8003670989257,1
788783,8058664143917,15
788781,8003670845843,15
788868,8003670730187,1
770861,8058664129584,0
5905417,8058664103126,5
5905416,8058664122332,1
789327,8003670797456,1
788943,8058664097067,1
791392,8058664156368,1
791395,8058664156375,1
791398,8058664156351,5
791393,8058664156399,1
791396,8058664156405,5
791399,8058664156382,1
791394,8058664156429,1
791397,8058664156436,1
791257,8058664156412,1
5905354,8058664171958,5
5905355,8058664171965,1
5905356,8058664171972,5
5905357,8058664171989,0
5905358,8058664171996,1
5905359,8058664172009,0
5912048,8058664175376,5
5912051,8058664175406,5
5912045,8058664175499,1
5912047,8058664175369,1
5912050,8058664175390,1
5912044,8058664175482,5
5912046,8058664175352,1
5912049,8058664175383,1
5912043,8058664175475,5
788932,8058664128419,1
788934,8058664128426,1
788821,8058664128440,1
788822,8058664128457,0
788937,8058664059010,1
788939,8058664059034,0
788938,8058664059041,1
788940,8058664059058,1
5910696,8058664171576,1
5910697,8058664171590,1
791389,8058664156016,1
791390,8058664156269,1
791391,8058664156276,0
788798,8058664010424,5
788799,8058664008209,1
788800,8058664008247,0
788804,8058664008254,1
788805,8058664008261,1
788796,8058664153459,15
788797,8058664153466,0
788790,8058664153619,0
788794,8058664153626,1
788787,8058664153657,15
788791,8058664153633,1
788793,8058664153640,5
788788,8058664153664,5
788792,8058664153749,5
788795,8058664153756,5
788789,8058664153763,5
5906340,8058664166138,1
5906341,8058664101474,1
5906339,8058664166121,1
5906598,8058664018864,1
5906344,8058664090365,1
5906338,8058664166114,1
5906342,8058664138012,1
5906343,8058664138029,1
783150,,0
5912697,6927049010279,0
5912706,6927049010309,0
5912710,6927049010378,1
5912711,6927049015274,0
786848,6927049020209,0
5912698,6927049020254,0
788972,6927049020285,0
5912703,6927049021152,0
5912696,6927049021169,0
5912699,6927049022012,0
5912695,6927049022227,0
5912735,6927049022388,0
5912708,6927049022555,0
5912704,6927049001697,0
5912694,6927049002106,0
5904306,,0
5912702,6927049040559,0
5912701,6927049045271,1
5912709,6927049045288,1
5906521,6927049045394,0
5912705,6927049055607,1
5912700,6927049055775,1
5904305,,1
5912692,6927049056314,1
5912693,6927049056321,1
5912691,6927049056338,0
5912707,6927049056406,1
5912712,6927049056420,0
5912713,6927049056437,0
5904307,,0
5912509,8005125187690,0
5912508,8005125187737,1
5911316,0872354012912,1
5913877,3700552320621,5
5913880,3700552320614,5
5913879,3700552320645,5
5913878,3700552320638,5
5913876,3700552320607,5
5913875,3700552320591,5
791495,3700552320126,1
791497,3700552320003,0
791496,3700552320010,0
791498,3700552320034,0
791494,3700552320041,1
5913443,3700552320522,0
5911101,5908214736454,1
5912074,5908214739998,1
5912925,5908214739974,1
5911521,5908214739967,1
5912182,5908214739981,1
5910775,5908214730032,1
5911043,5908214730018,5
5910774,5908214730001,5
5910797,5908214730025,1
5910778,5908214730476,0
5910780,5908214730483,0
5910781,5908214730490,0
5910779,5908214730506,0
5913353,,0
5914371,,1
5912882,5908214738885,0
5912881,5908214738878,1
5908385,5908214739677,1
5908384,5908214739684,1
5908386,5908214739691,1
5908387,5908214739707,1
5908123,5908214739288,0
5908124,5908214739295,0
5908122,5908214739271,0
5908125,5908214739301,0
5909642,5908214738397,0
5909641,5908214738410,1
5908127,5908214738427,0
5908128,5908214738434,1
5908126,5908214738441,1
5912932,,0
5912931,,1
5908388,5908214738212,15
5908389,5908214738229,1
5908390,5908214738236,0
5911827,5908214730186,15
5911829,5908214730193,15
5912924,5908214730209,15
5911828,5908214730216,15
5910776,5908214734368,15
5910777,5908214734351,15
5908393,5908214735594,0
5908394,5908214736171,15
5908396,5908214736140,5
5911099,5908214736157,15
5911100,5908214736164,15
5908613,5908214738861,0
5908616,5908214737956,1
5908614,5908214737963,0
5908615,5908214737970,0
5911431,5908214730155,15
5910782,5908214730308,0
5910785,5908214730223,0
5914283,,1
5910784,5908214730230,1
5910783,5908214730247,1
778567,9788364039485,1
778564,9788364039652,1
775355,9788365773562,1
5903525,9788366501515,1
782651,5902983491293,1
791297,9788366762374,1
791295,,1
5903510,5902983492276,1
5906171,5902983492399,1
5906168,5902983492405,1
5906160,5902983492498,1
5902862,8434597350125,1
791094,055350061263,1
788273,050743651878,1
791268,5055114297179,1
5905196,,1
790190,887961988277,1
785610,5056219066103,1
785606,5056219065441,5
772003,5903003142867,0
769867,5900000028248,5
779359,5900000078465,0
370,5907645897000,15
9880,5907645897017,1
768220,5907645897253,0
13855,5907645897987,0
4646,5907645897024,5
761967,5907645897031,1
121,5907645897086,15
327,5907645897093,5
22620,,0
10430,5907645897109,0
1010,5907645897048,15
3043,,0
16382,5907645897116,0
13419,5907645897055,15
763924,5901885711188,1
779597,5903792205002,1
5914148,072239331439,1
5914149,072239331125,1
5914150,072239331132,1
13226,072239304860,15
1932,072239304938,15
2060,072239304976,15
10567,072239304969,15
17917,072239304945,15
16827,072239304952,15
20879,072239006207,15
19367,072239007006,5
3968,0072239009604,1
633,0072239009901,15
764797,072239300138,15
773962,072239302644,1
773963,072239302651,1
767431,072239308318,5
5911273,072239329474,5
5908599,072239311370,15
772344,072239313923,1
772345,072239313930,1
772346,072239313947,5
772347,072239313954,1
5911274,072239331446,5
788857,072239325698,5
5902839,072239326503,5
772348,072239311691,15
776685,072239316450,0
776686,072239316467,5
776687,072239316764,1
5902840,072239325407,1
5902841,072239326145,0
5914535,072239327685,5
776087,072239317426,5
775914,072239317433,15
5905070,072239317440,5
5905071,072239317457,5
787075,072239325254,5
787076,072239325261,5
772333,072239311905,5
772337,072239311929,15
5904287,072239325278,5
787077,072239325285,15
